Start_Date,Loan Size,Repayment day,Loan Status,Loan Term,Loan Market,Amount lent,Lender rate (after loan servicing fee),Capital outstanding,Amount repaid,Amount in arrears
07/02/14,20000,3,Withdrawn,60,A*,20,0.05,0,21.5467524,0
07/02/14,25000,3,Withdrawn,60,A*,20,0.049,14.56946611,5.43053389,0
07/02/14,1000,3,Withdrawn,60,A*,10,0.03,7.19614768,2.80385232,0
07/02/14,2000,3,Withdrawn,60,A*,10,0.0307,0,10.12789583,0
07/02/14,5000,3,Withdrawn,60,B,10,0.0533,7.46912007,2.73421805,0
07/02/14,10000,3,Withdrawn,60,A*,20,0.0307,14.40919154,6.63,0
07/02/14,15000,3,Closed,60,A*,20,0.0307,0,20.46,0
08/02/14,20000,3,Withdrawn,60,A1,20,0.0357,14.77516467,6.37,0
08/02/14,25000,3,Withdrawn,60,A*,20,0.0307,14.7302689,6.31,0
08/02/14,1000,3,Closed,60,A1,20,0.0539,0,20.02,0
08/02/14,2000,3,Withdrawn,60,A*,10,0.03,7.19287049,2.80712951,0
08/02/14,5000,3,Withdrawn,60,A*,10,0.031,0,10.24132803,0
09/02/14,10000,3,Withdrawn,60,A*,20,0.0307,14.73511847,6.29,0
09/02/14,15000,3,Withdrawn,60,A1,20,0.0357,14.77271847,6.37,0
10/02/14,20000,4,Withdrawn,60,A*,20,0.047,14.87663621,6.57,0
10/02/14,25000,4,Withdrawn,60,A*,20,0.0326,14.43349035,6.67,0
10/02/14,1000,4,Closed,60,A2,20,0.0597,0,21.76,0
10/02/14,2000,4,Closed,60,A*,20,0.0506,0,21.57,0
10/02/14,5000,4,Withdrawn,60,A1,20,0.0554,14.96751208,6.69,0
10/02/14,10000,4,Withdrawn,60,B,20,0.0626,15.02750142,6.81,0
10/02/14,15000,4,Withdrawn,48,A*,20,0.0327,13.29094515,7.76,0
11/02/14,20000,11,Withdrawn,60,A*,20,0.0506,14.91827163,6.59,0
11/02/14,25000,11,Withdrawn,48,A2,20,0.0533,1.77139761,19.33,0
11/02/14,1000,11,Withdrawn,60,A2,10,0.0658,7.52271807,2.67035052,0
11/02/14,2000,11,Withdrawn,48,A2,20,0.066,13.57515314,8.27,0
11/02/14,5000,11,Closed,60,A*,10,0.0498,0,10.498,0
11/02/14,10000,11,Withdrawn,48,A*,20,0.0326,13.29369219,7.75,0
12/02/14,15000,12,Closed,60,A2,20,0.0596,0,20.38,0
12/02/14,20000,12,Withdrawn,60,A2,20,0.0606,15.00160867,6.73,0
13/02/14,25000,13,Withdrawn,60,B,20,0.0544,14.95217488,6.67,0
14/02/14,1000,14,Closed,60,A*,20,0.0498,-0.01099724,21.00699724,0
14/02/14,2000,14,Withdrawn,60,A*,20,0.0486,14.89434593,6.58,0
14/02/14,5000,14,Withdrawn,60,A1,20,0.0557,14.96093306,6.69,0
14/02/14,10000,14,Withdrawn,60,A*,20,0.0318,14.73688674,6.3,0
15/02/14,15000,15,Withdrawn,60,A1,20,0.0367,0,21.19509289,0
15/02/14,20000,15,Withdrawn,60,A1,20,0.036,14.76855989,5.23144011,0
15/02/14,25000,15,Withdrawn,48,A*,20,0.0318,13.28294321,7.73,0
16/02/14,1000,16,Closed,60,C1,20,0.0613,0,20.73,0
17/02/14,2000,17,Withdrawn,60,A*,20,0.0483,1.58555607,19.49,0
17/02/14,5000,17,Closed,60,A2,10,0.0606,0,10.606,0
17/02/14,10000,17,Withdrawn,48,A1,20,0.0376,13.33737167,7.81,0
17/02/14,15000,17,Withdrawn,60,A*,20,0.0327,0,21.08884713,0
17/02/14,20000,17,Withdrawn,60,A*,20,0.032,14.73074762,5.26925238,0
18/02/14,25000,18,Withdrawn,60,A*,20,0.0379,4.90764231,16.29,0
18/02/14,1000,18,Withdrawn,48,A*,20,0.0376,12.47107896,8.62,0
18/02/14,2000,18,Withdrawn,60,A*,20,0.0498,14.90617859,6.56,0
18/02/14,5000,18,Closed,60,A*,10,0.0506,0,10.506,0
19/02/14,10000,19,Withdrawn,60,A2,20,0.0607,15.01001842,6.75,0
20/02/14,15000,20,Withdrawn,60,A*,20,0.05,14.88685743,5.11314257,0
20/02/14,20000,20,Withdrawn,60,A*,20,0.0506,0,21.55825267,0
20/02/14,25000,20,Withdrawn,60,A1,10,0.0379,7.39989486,2.81949643,0
20/02/14,1000,20,Withdrawn,48,A1,20,0.0553,13.48647914,8.09,0
20/02/14,2000,20,Withdrawn,60,A*,10,0.0897,7.62822073,3.63,0
20/02/14,5000,20,Withdrawn,60,A*,10,0.0327,7.37169947,2.79420279,0
20/02/14,10000,20,Withdrawn,60,A*,20,0.0897,15.26901152,7.19,0
21/02/14,15000,21,Withdrawn,48,A1,10,0.0555,6.71652006,4.06,0
21/02/14,20000,21,Withdrawn,60,A1,10,0.0379,7.39861746,3.2,0
22/02/14,25000,22,Closed,60,A2,20,0.0609,0,20.58,0
23/02/14,1000,23,Withdrawn,60,A*,10,0.0327,7.37931367,3.14,0
23/02/14,2000,23,Closed,60,A*,10,0.0338,0,10.29,0
23/02/14,5000,23,Closed,60,A2,20,0.0609,0,20.53,0
24/02/14,10000,24,Withdrawn,60,A1,10,0.0376,0,10.6038812,0
24/02/14,15000,24,Withdrawn,60,A1,10,0.037,7.38959352,2.61040648,0
24/02/14,20000,24,Withdrawn,60,A1,10,0.0376,0,10.60759858,0
24/02/14,25000,24,Withdrawn,60,A1,10,0.037,7.38955232,2.61044768,0
24/02/14,1000,24,Withdrawn,60,A1,10,0.0376,7.39712086,3.19,0
24/02/14,2000,24,Closed,60,A1,10,0.0378,0,10.378,0
24/02/14,5000,24,Withdrawn,60,A*,10,0.0358,7.38516248,3.18,0
24/02/14,10000,24,Withdrawn,60,A2,10,0.0478,7.4432949,3.27,0
24/02/14,15000,24,Withdrawn,60,A*,10,0.0327,7.3772437,3.15,0
24/02/14,20000,24,Withdrawn,60,A1,10,0.0376,7.39720392,3.19,0
24/02/14,25000,24,Closed,60,A1,10,0.0416,0,10.12,0
25/02/14,1000,25,Withdrawn,60,A*,10,0.0327,7.37599767,3.15,0
25/02/14,2000,25,Withdrawn,60,B,10,0.0654,7.52382544,3.4,0
25/02/14,5000,25,Withdrawn,60,B,10,0.0707,7.54778905,3.44,0
25/02/14,10000,25,Withdrawn,60,A*,10,0.0327,0,10.53536513,0
25/02/14,15000,25,Withdrawn,60,A*,10,0.032,7.36552131,2.63447869,0
25/02/14,20000,25,Withdrawn,60,A2,10,0.0478,0,10.73334806,0
25/02/14,25000,25,Withdrawn,60,A2,10,0.047,7.4341312,2.5658688,0
25/02/14,1000,25,Withdrawn,48,A*,10,0.0328,6.64707103,3.86,0
26/02/14,2000,26,Closed,60,A*,10,0.0358,0,10.358,0
26/02/14,5000,26,Closed,48,A*,10,0.069,0,10.8,0
06/03/14,10000,2,Withdrawn,48,A*,10,0.086,5.71018538,4.28981462,0
06/03/14,15000,2,Withdrawn,48,A*,10,0.0864,0,10.32863007,0
07/03/14,20000,3,Closed,60,A1,10,0.0671,0,10.671,0
09/03/14,25000,3,Withdrawn,60,A*,10,0.047,7.59814861,3.09,0
09/03/14,1000,3,Closed,60,A*,10,0.0308,0,10.308,0
10/03/14,2000,4,Closed,48,A1,10,0.0493,0,10.45,0
11/03/14,5000,11,Withdrawn,48,A*,10,0.0299,6.8377851,3.25814348,0
12/03/14,10000,12,Withdrawn,48,A*,10,0.031,6.64097048,3.84,0
13/03/14,15000,13,Closed,60,B,10,0.0739,0,10.49,0
13/03/14,20000,13,Withdrawn,60,A*,10,0.031,7.52775375,2.96,0
13/03/14,25000,13,Withdrawn,60,A2,10,0.0474,7.60076122,3.08,0
13/03/14,1000,13,Withdrawn,60,A1,10,0.0573,7.64364414,3.16,0
13/03/14,2000,13,Withdrawn,60,A1,10,0.0415,7.57834113,3.04,0
13/03/14,5000,13,Withdrawn,60,A*,10,0.0308,7.52190691,2.97,0
14/03/14,10000,14,Withdrawn,60,A2,10,0.0565,7.64275515,3.15,0
14/03/14,15000,14,Closed,48,B,10,0.0513,0,10.51,0
14/03/14,20000,14,Closed,60,A*,10,0.0389,0,10.13,0
14/03/14,25000,14,Withdrawn,60,A1,10,0.0414,7.57436986,3.04,0
14/03/14,1000,14,Withdrawn,60,A*,10,0.0311,7.5257801,2.96,0
14/03/14,2000,14,Closed,60,A2,10,0.0642,0,10.67,0
14/03/14,5000,14,Withdrawn,60,A*,10,0.0308,7.52861979,2.96,0
14/03/14,10000,14,Withdrawn,60,C1,10,0.0463,7.59537083,3.08,0
14/03/14,15000,14,Withdrawn,60,A2,10,0.0473,7.60419784,3.08,0
14/03/14,20000,14,Withdrawn,60,A2,10,0.0473,7.60419784,3.08,0
14/03/14,25000,14,Withdrawn,60,A*,10,0.0309,7.52224106,2.96,0
14/03/14,1000,14,Withdrawn,60,A1,10,0.0569,7.63715121,3.16,0
14/03/14,2000,14,Withdrawn,60,A2,10,0.0474,7.59458574,3.08,0
14/03/14,5000,14,Withdrawn,60,A2,10,0.0474,7.59690043,3.09,0
15/03/14,10000,15,Closed,60,A*,10,0.0309,0,10.42,0
15/03/14,15000,15,Withdrawn,60,A1,10,0.0569,6.92180771,3.83,0
15/03/14,20000,15,Withdrawn,48,A1,10,0.0628,6.97466536,3.86,0
15/03/14,25000,15,Withdrawn,60,A*,10,0.043,6.19930141,4.39,0
15/03/14,1000,15,Withdrawn,60,A2,10,0.0416,0,10.62653941,0
15/03/14,2000,15,Withdrawn,60,A2,10,0.041,7.56586875,2.43413125,0
15/03/14,5000,15,Closed,60,C1,10,0.0566,0,10.15,0
15/03/14,10000,15,Withdrawn,60,A*,10,0.0389,0.59191678,9.51,0
15/03/14,15000,15,Withdrawn,48,A1,10,0.0459,6.90744221,3.74,0
15/03/14,20000,15,Withdrawn,60,A*,10,0.031,7.53096689,2.96,0
15/03/14,25000,15,Withdrawn,60,A*,10,0.0399,7.57067514,3.01,0
15/03/14,1000,15,Withdrawn,60,A1,10,0.0416,7.57540418,3.04,0
15/03/14,2000,15,Closed,48,A1,10,0.0849,0,10.57,0
15/03/14,5000,15,Closed,60,A*,10,0.0311,0,10,0
15/03/14,10000,15,Withdrawn,60,C1,10,0.022,7.47700826,2.9,0
15/03/14,15000,15,Withdrawn,60,A*,10,0.03,7.35431947,2.64568053,0
15/03/14,20000,15,Withdrawn,60,A*,10,0.0309,0,10.49637829,0
15/03/14,25000,15,Closed,60,A*,10,0.0429,0,10.15,0
15/03/14,1000,15,Closed,60,C1,10,0.0463,0,10.55,0
15/03/14,2000,15,Withdrawn,48,A*,10,0.031,6.84232855,3.63,0
15/03/14,5000,15,Withdrawn,60,A2,10,0.0474,7.22229116,3.46,0
16/03/14,10000,16,Withdrawn,60,A*,10,0.0308,7.52090295,2.97,0
16/03/14,15000,16,Withdrawn,48,A*,10,0.031,6.843452,3.63,0
16/03/14,20000,16,Withdrawn,48,A*,10,0.0424,6.89165509,3.71,0
16/03/14,25000,16,Withdrawn,60,A*,10,0.0311,7.53104893,2.96,0
16/03/14,1000,16,Withdrawn,60,A*,10,0.0307,7.52860742,2.96,0
16/03/14,2000,16,Withdrawn,60,A*,10,0.0311,0,10.49882967,0
16/03/14,5000,16,Withdrawn,60,A*,10,0.031,7.36661094,2.63338906,0
16/03/14,10000,16,Withdrawn,60,A*,10,0.043,7.57976261,3.05,0
16/03/14,15000,16,Withdrawn,60,A*,10,0.0308,7.52641591,2.96,0
16/03/14,20000,16,Withdrawn,60,A1,10,0.0414,7.57201017,3.03,0
17/03/14,25000,17,Closed,60,A*,10,0.0311,0,10.4,0
17/03/14,1000,17,Withdrawn,48,A*,10,0.031,6.83999601,3.2848176,0
17/03/14,2000,17,Withdrawn,48,A*,10,0.031,6.84555254,3.64,0
17/03/14,5000,17,Withdrawn,60,B,10,0.0739,7.70998587,3.28,0
17/03/14,10000,17,Withdrawn,60,A*,10,0.0311,7.52461942,2.96,0
17/03/14,15000,17,Withdrawn,60,A*,10,0.0389,7.56081836,3.02,0
17/03/14,20000,17,Closed,60,A*,10,0.0389,0,10.01,0
17/03/14,25000,17,Withdrawn,48,B,10,0.0758,7.02129833,3.94,0
17/03/14,1000,17,Withdrawn,60,A*,10,0.031,7.52711516,2.96,0
17/03/14,2000,17,Withdrawn,60,B,10,0.0496,7.60654891,3.1,0
17/03/14,5000,17,Withdrawn,60,A*,10,0.0311,7.52229101,2.97,0
17/03/14,10000,17,Closed,48,A*,10,0.031,0,10.39,0
17/03/14,15000,17,Withdrawn,48,B,10,0.0513,6.93109552,3.77,0
17/03/14,20000,17,Withdrawn,60,A*,10,0.0311,7.52882834,2.96,0
17/03/14,25000,17,Withdrawn,60,A1,10,0.0573,0,10.76499833,0
17/03/14,1000,17,Withdrawn,60,A1,10,0.057,6.92712339,3.07287661,0
17/03/14,2000,17,Withdrawn,60,A*,10,0.042,7.57547076,3.03,0
17/03/14,5000,17,Withdrawn,60,A1,10,0.0414,7.57019763,3.04,0
18/03/14,10000,18,Withdrawn,60,A*,10,0.0389,7.56955039,3.01,0
18/03/14,15000,18,Withdrawn,60,B,10,0.05,7.61230743,3.09,0
18/03/14,20000,18,Withdrawn,60,A2,10,0.0471,7.5996712,3.07,0
18/03/14,25000,18,Withdrawn,60,A2,10,0.044,7.58366692,3.05,0
18/03/14,1000,18,Withdrawn,60,A2,10,0.0441,7.5906707,3.05,0
18/03/14,2000,18,Withdrawn,60,A*,10,0.0309,7.52646319,2.96,0
18/03/14,5000,18,Withdrawn,60,A*,10,0.031,7.52753085,2.96,0
18/03/14,10000,18,Withdrawn,60,A*,10,0.0307,7.52540425,2.95,0
18/03/14,15000,18,Withdrawn,60,A1,10,0.0386,7.39922875,3.19,0
18/03/14,20000,18,Withdrawn,60,A1,10,0.0533,7.62155519,3.13,0
18/03/14,25000,18,Withdrawn,60,A1,10,0.0386,7.55725804,3.02,0
18/03/14,1000,18,Withdrawn,60,B,10,0.0627,7.66157375,3.2,0
18/03/14,2000,18,Withdrawn,60,C1,10,0.0462,7.59504224,3.07,0
18/03/14,5000,18,Withdrawn,48,A*,10,0.031,6.84902424,3.62,0
18/03/14,10000,18,Withdrawn,60,A*,10,0.0418,7.5680916,3.04,0
18/03/14,15000,18,Closed,60,A1,10,0.0536,0,10.58,0
19/03/14,20000,19,Closed,60,B,10,0.0623,-0.01038786,10.63338786,0
19/03/14,25000,19,Withdrawn,60,A*,10,0.0308,7.52288871,2.96,0
19/03/14,1000,19,Closed,60,A*,10,0.0308,0,10.01,0
19/03/14,2000,19,Withdrawn,60,A*,10,0.0389,7.56824276,3.01,0
19/03/14,5000,19,Withdrawn,48,A*,10,0.031,6.84786623,3.62,0
19/03/14,10000,19,Withdrawn,60,A*,10,0.0307,7.52163017,2.72719292,0
19/03/14,15000,19,Withdrawn,60,B,10,0.0459,7.5900911,3.07,0
19/03/14,20000,19,Closed,60,A1,10,0.0395,0,10.07,0
19/03/14,25000,19,Withdrawn,48,A*,10,0.031,6.84786623,3.62,0
19/03/14,1000,19,Withdrawn,60,A*,10,0.031,7.52883521,2.96,0
19/03/14,2000,19,Withdrawn,60,A*,10,0.0311,7.53232417,2.96,0
19/03/14,5000,19,Withdrawn,60,A*,10,0.0548,7.63547449,3.12,0
19/03/14,10000,19,Withdrawn,60,A1,10,0.0386,7.55961649,3.01,0
19/03/14,15000,19,Withdrawn,60,A*,10,0.0308,7.5187842,2.96,0
19/03/14,20000,19,Withdrawn,60,A1,10,0.0387,7.56589315,3.01,0
19/03/14,25000,19,Withdrawn,60,A*,10,0.0308,7.52319744,2.96,0
19/03/14,1000,19,Withdrawn,48,A*,10,0.0308,0,10.4805402,0
19/03/14,2000,19,Withdrawn,48,A*,10,0.03,6.83186069,3.16813931,0
19/03/14,5000,19,Withdrawn,60,B,10,0.0457,7.5921653,3.07,0
20/03/14,10000,20,Withdrawn,60,A*,10,0.0389,7.56824276,3.01,0
20/03/14,15000,20,Withdrawn,60,A2,10,0.0603,7.65617014,3.17,0
20/03/14,20000,20,Withdrawn,60,A2,10,0.0601,7.65959115,3.17,0
20/03/14,25000,20,Withdrawn,60,A*,10,0.0309,7.52313769,2.96,0
20/03/14,1000,20,Withdrawn,60,A2,10,0.0523,7.62325613,3.11,0
20/03/14,2000,20,Withdrawn,60,A*,10,0.0389,5.75940422,4.79,0
20/03/14,5000,20,Withdrawn,48,A*,10,0.031,5.8665603,4.59,0
20/03/14,10000,20,Withdrawn,60,A*,10,0.042,7.57518788,2.86043715,0
21/03/14,15000,21,Closed,60,A1,10,0.0536,0,10.25,0
21/03/14,20000,21,Withdrawn,60,A*,10,0.0507,7.61290742,3.1,0
21/03/14,25000,21,Withdrawn,60,A*,10,0.0308,7.52082771,2.96,0
22/03/14,1000,22,Closed,60,A2,10,0.0674,0,10.674,0
22/03/14,2000,22,Withdrawn,60,A1,10,0.0386,7.56076682,3.01,0
22/03/14,5000,22,Withdrawn,60,A*,10,0.04,7.56729572,2.46418023,0
22/03/14,10000,22,Withdrawn,60,A*,10,0.0308,7.5298454,2.95,0
22/03/14,15000,22,Withdrawn,60,A*,10,0.0311,7.52679305,2.96,0
23/03/14,20000,23,Withdrawn,60,A*,10,0.0308,7.522023,2.96,0
23/03/14,25000,23,Withdrawn,60,A1,10,0.0386,0,10.58109626,0
23/03/14,1000,23,Withdrawn,60,A1,10,0.038,7.55109626,2.44890374,0
24/03/14,2000,24,Closed,48,A*,10,0.0506,0,10.08,0
25/03/14,5000,25,Withdrawn,60,A2,10,0.0488,7.60141461,3.08,0
28/03/14,10000,28,Withdrawn,48,A*,10,0.0506,6.92873251,3.25611257,0
01/04/14,15000,2,Withdrawn,60,A2,10,0.044,7.58033059,3.04,0
02/04/14,20000,2,Withdrawn,60,A*,10,0.0294,7.52613742,2.60281421,0
02/04/14,25000,2,Withdrawn,48,A1,10,0.0566,7.14070947,2.9394651,0
04/04/14,1000,2,Withdrawn,60,A*,10,0.0293,6.99633256,3.45,0
04/04/14,2000,2,Withdrawn,60,A1,10,0.0375,7.71346554,2.41332396,0
04/04/14,5000,2,Withdrawn,60,B,10,0.0652,7.82750874,3.02,0
04/04/14,10000,2,Withdrawn,60,A*,10,0.0458,7.59402193,3.05,0
04/04/14,15000,2,Withdrawn,60,A*,10,0.0297,7.68237886,2.39558678,0
04/04/14,20000,2,Withdrawn,48,A*,10,0.0296,7.03682617,3.41,0
05/04/14,25000,2,Withdrawn,60,A*,10,0.0297,4.55189971,5.83,0
05/04/14,1000,2,Closed,60,A*,10,0.0318,0,10.25041249,0
05/04/14,2000,2,Withdrawn,60,A1,10,0.051,0,10.70668435,0
05/04/14,5000,2,Withdrawn,60,A1,10,0.05,7.60277248,2.39722752,0
05/04/14,10000,2,Withdrawn,60,A*,10,0.043,7.7341247,2.88,0
05/04/14,15000,2,Withdrawn,60,A*,10,0.0297,7.67333321,2.79,0
05/04/14,20000,2,Withdrawn,60,A*,10,0.0289,7.67206135,2.78,0
05/04/14,25000,2,Withdrawn,60,A1,10,0.051,7.76452391,2.92,0
05/04/14,1000,2,Withdrawn,60,A*,10,0.043,7.7341247,2.88,0
05/04/14,2000,2,Withdrawn,60,A1,10,0.0514,7.77025704,2.94,0
05/04/14,5000,2,Withdrawn,60,A*,10,0.0296,7.67484762,2.78,0
06/04/14,10000,2,Closed,60,A1,10,0.0665,0,10.52,0
06/04/14,15000,2,Withdrawn,60,A*,10,0.0295,7.67156635,2.78,0
06/04/14,20000,2,Withdrawn,60,A*,10,0.0427,7.73964463,2.58890981,0
06/04/14,25000,2,Withdrawn,60,A*,10,0.0294,7.68051273,2.77,0
06/04/14,1000,2,Closed,48,A*,10,0.0291,0,10.34,0
06/04/14,2000,2,Withdrawn,60,A*,10,0.0325,7.69231955,2.8,0
06/04/14,5000,2,Closed,60,A*,10,0.0297,0,10.16,0
06/04/14,10000,2,Withdrawn,60,A*,10,0.0459,7.74891766,2.9,0
06/04/14,15000,2,Withdrawn,60,A*,10,0.0394,7.71821706,2.66407555,0
06/04/14,20000,2,Withdrawn,60,A*,10,0.0325,7.68762776,2.79,0
06/04/14,25000,2,Withdrawn,60,A2,10,0.0827,7.91366993,3.15,0
06/04/14,1000,2,Withdrawn,60,A*,10,0.0294,7.68162165,2.77,0
07/04/14,2000,3,Withdrawn,60,A*,10,0.0297,7.67918982,2.78,0
07/04/14,5000,3,Withdrawn,60,A*,10,0.0294,7.67569501,2.78,0
07/04/14,10000,3,Withdrawn,60,A1,10,0.0364,7.70973929,2.82,0
07/04/14,15000,3,Withdrawn,60,A2,10,0.0421,7.57827795,3.02,0
07/04/14,20000,3,Withdrawn,60,A*,10,0.0323,7.69015976,2.8,0
07/04/14,25000,3,Withdrawn,48,A*,10,0.0288,0,10.43318603,0
07/04/14,1000,3,Withdrawn,48,A*,10,0.028,6.82408843,3.17591157,0
07/04/14,2000,3,Closed,60,A1,10,0.0515,0,10.01,0
07/04/14,5000,3,Withdrawn,60,A1,10,0.0369,0,10.54225605,0
07/04/14,10000,3,Withdrawn,60,A1,10,0.036,7.54135762,2.45864238,0
07/04/14,15000,3,Closed,60,A*,10,0.0296,0,10.28,0
07/04/14,20000,3,Withdrawn,60,A*,10,0.0416,4.24618201,6.14,0
07/04/14,25000,3,Withdrawn,48,A*,10,0.0293,7.04032448,3.4,0
07/04/14,1000,3,Withdrawn,60,A2,10,0.0421,7.73113912,2.87,0
07/04/14,2000,3,Withdrawn,60,A*,10,0.029,7.51339478,2.48660522,0
07/04/14,5000,3,Withdrawn,60,A*,10,0.0294,0,10.301053,0
07/04/14,10000,3,Withdrawn,60,A*,10,0.0297,0,10.46493779,0
07/04/14,15000,3,Withdrawn,60,A*,10,0.029,7.51125799,2.48874201,0
07/04/14,20000,3,Withdrawn,60,A*,10,0.0327,7.69796232,2.79,0
07/04/14,25000,3,Withdrawn,48,C1,10,0.0487,7.12642467,3.52,0
07/04/14,1000,3,Withdrawn,60,A*,10,0.0292,7.67821011,2.77,0
07/04/14,2000,3,Withdrawn,48,A2,10,0.0677,7.19142831,3.67,0
08/04/14,5000,3,Closed,60,A*,10,0.0347,0,10.26,0
08/04/14,10000,3,Withdrawn,60,B,10,0.0336,0,10.50329947,0
08/04/14,15000,3,Withdrawn,60,B,10,0.033,7.53035306,2.46964694,0
08/04/14,20000,3,Closed,60,B,10,0.0499,0,10.64,0
08/04/14,25000,3,Withdrawn,48,A*,10,0.0477,6.11215848,4.48,0
08/04/14,1000,3,Withdrawn,60,A*,10,0.0347,7.70529839,2.81,0
08/04/14,2000,3,Withdrawn,60,C1,10,0.046,7.59194822,2.40805178,0
08/04/14,5000,3,Withdrawn,60,C1,10,0.0461,0,10.65194822,0
08/04/14,10000,3,Closed,48,A2,10,0.0676,0,10.676,0
08/04/14,15000,3,Withdrawn,60,A2,10,0.0421,7.7396751,2.86,0
08/04/14,20000,3,Withdrawn,60,A*,10,0.028,7.50511834,2.49488166,0
08/04/14,25000,3,Withdrawn,60,A*,10,0.0289,0,10.45552656,0
09/04/14,1000,3,Closed,60,A2,10,0.0613,0,10.72,0
09/04/14,2000,3,Withdrawn,60,A2,10,0.061,7.80847416,3.01,0
09/04/14,5000,3,Withdrawn,60,A*,10,0.0386,7.71094039,2.85,0
09/04/14,10000,3,Closed,60,A1,10,0.0375,0,10.36,0
09/04/14,15000,3,Withdrawn,60,A*,10,0.0297,7.68068083,2.77,0
09/04/14,20000,3,Withdrawn,60,A*,10,0.0428,7.73622108,2.87,0
09/04/14,25000,3,Withdrawn,60,A*,10,0.0289,7.67790975,2.77,0
09/04/14,1000,3,Withdrawn,48,A*,10,0.0288,7.04269149,3.39,0
10/04/14,2000,10,Withdrawn,48,A*,10,0.0346,7.06554201,3.43,0
10/04/14,5000,10,Closed,60,A*,10,0.0428,0,10.428,0
10/04/14,10000,10,Withdrawn,60,B,10,0.0678,7.83623872,3.04,0
10/04/14,15000,10,Withdrawn,60,A*,10,0.0479,0,10.6742837,0
10/04/14,20000,10,Withdrawn,60,A*,10,0.047,7.59030785,2.40969215,0
11/04/14,25000,11,Withdrawn,60,A*,10,0.0429,7.73442154,2.87,0
11/04/14,1000,11,Withdrawn,48,A*,10,0.0344,7.05586333,3.44,0
11/04/14,2000,11,Withdrawn,48,B,10,0.05,7.12286237,3.54,0
11/04/14,5000,11,Closed,60,B,10,0.0499,0,10.31,0
11/04/14,10000,11,Withdrawn,48,A*,10,0.0342,3.11363103,7.24,0
11/04/14,15000,11,Closed,60,A2,10,0.0423,0,10.4,0
12/04/14,20000,12,Withdrawn,60,A2,10,0.0488,7.75958291,2.91,0
12/04/14,25000,12,Withdrawn,60,A1,10,0.0376,7.70682486,2.83,0
12/04/14,1000,12,Arrangement,60,A1,10,0.0489,0,10.59706841,0
12/04/14,2000,12,Withdrawn,60,B,10,0.05,7.76304556,2.92,0
12/04/14,5000,12,Withdrawn,48,B,10,0.0456,0,10.61885768,0
12/04/14,10000,12,Withdrawn,48,B,10,0.045,6.89639202,3.10360798,0
12/04/14,15000,12,Withdrawn,60,A2,10,0.042,7.57253697,2.42746303,0
12/04/14,20000,12,Withdrawn,60,A2,10,0.0424,0,10.60660246,0
12/04/14,25000,12,Closed,48,A*,10,0.0346,0,10.3,0
12/04/14,1000,12,Withdrawn,60,A*,10,0.0338,7.68958284,2.45644794,0
13/04/14,2000,13,Withdrawn,60,A1,10,0.0369,6.27385647,4.2,0
13/04/14,5000,13,Withdrawn,60,A*,10,0.0394,1.76540837,8.42,0
13/04/14,10000,13,Withdrawn,60,C1,10,0.0537,7.78286351,2.94,0
13/04/14,15000,13,Withdrawn,48,A*,10,0.0477,7.11620746,3.52,0
13/04/14,20000,13,Withdrawn,60,C1,10,0.0543,7.78958885,2.94,0
14/04/14,25000,14,Withdrawn,60,B,10,0.0445,7.73814542,2.88,0
14/04/14,1000,14,Withdrawn,60,A1,10,0.0536,7.77980528,2.92,0
14/04/14,2000,14,Withdrawn,48,A1,10,0.0535,7.1276707,2.9884355,0
14/04/14,5000,14,Withdrawn,60,C1,10,0.0556,7.7940719,2.95,0
14/04/14,10000,14,Withdrawn,60,A1,10,0.0375,7.71975397,2.82,0
15/04/14,15000,15,Withdrawn,60,A2,10,0.0542,7.785195,2.94,0
15/04/14,20000,15,Withdrawn,60,A*,10,0.0403,7.72979229,2.84,0
15/04/14,25000,15,Withdrawn,48,A*,10,0.0389,7.07626261,3.46,0
15/04/14,1000,15,Withdrawn,60,A2,10,0.0489,7.75580285,2.91,0
15/04/14,2000,15,Withdrawn,60,A*,10,0.0389,7.7227829,2.83,0
15/04/14,5000,15,Closed,60,A*,10,0.0398,0,10.53,0
15/04/14,10000,15,Withdrawn,60,A1,10,0.036,7.54587283,2.45412717,0
15/04/14,15000,15,Withdrawn,60,A1,10,0.0364,0,10.53414201,0
16/04/14,20000,16,Withdrawn,60,B,10,0.0444,7.74722915,2.86,0
16/04/14,25000,16,Closed,60,A*,10,0.0401,0,10.21,0
16/04/14,1000,16,Withdrawn,60,A*,10,0.0387,7.72050507,2.83,0
16/04/14,2000,16,Withdrawn,48,A*,10,0.0386,7.08169249,3.45,0
16/04/14,5000,16,Closed,60,A*,10,0.0489,0,10.21,0
17/04/14,10000,17,Closed,60,A*,10,0.0403,0,10.403,0
17/04/14,15000,17,Withdrawn,48,A1,10,0.0588,1.44756886,8.57796374,0
18/04/14,20000,18,Withdrawn,60,A*,10,0.0399,0,10.40287962,0
18/04/14,25000,18,Withdrawn,60,A*,10,0.039,1.4979947,8.5020053,0
18/04/14,1000,18,Withdrawn,60,A*,10,0.0401,7.7235862,2.84,0
18/04/14,2000,18,Withdrawn,60,A1,10,0.0375,7.71445916,2.37887388,0
19/04/14,5000,19,Withdrawn,60,A2,10,0.0488,7.76854245,2.89,0
19/04/14,10000,19,Withdrawn,60,B,10,0.066,7.83024838,3.03,0
